batter,0,1,2,3,4,5,6,7,8,pca_0,pca_1,pca_2,tsne_0,tsne_1,tsne_2,IDmlbam,WAR,Name_x,Name_y
678662,1.6741284,0.048859015,1.53153,-0.4018074,0.5035461,-0.4747898,0.18279478,-0.26068375,-1.3390548,-1.2436486022364859,-1.1525301366604295,-0.9993292467222593,-17.377472,-18.878744,-0.8595617,678662.0,1.6,Ezequiel Tovar,Ezequiel Tovar
682998,-0.7055149,1.778972,-0.9159061,-1.1055391,-1.0252982,0.80657345,-0.15200517,0.4174874,-0.30025005,-0.3421721543085797,0.8552317063624019,1.0370148022907388,-1.6632965,15.553664,20.912779,682998.0,6.1,Corbin Carroll,Corbin Carroll
669261,0.034245834,0.88226146,0.20484462,0.40325877,0.5151346,0.3709341,0.7263745,2.8632326,-0.45487556,-0.8374746335929688,0.9838136340355814,-0.5014962871873848,-11.655293,11.935768,-0.8266452,669261.0,2.7,Jack Suwinski,Jack Suwinski
671213,0.12796363,-2.638106,-1.0199052,-0.44863728,-0.6885475,0.95715874,1.7773061,1.6785297,0.84675884,-1.2332058476772965,1.7733333598302943,-0.6049036804877915,-2.5983925,22.617846,-20.979538,671213.0,1.7,Triston Casas,Triston Casas
671739,0.10901359,1.5987464,-0.9199762,-0.75223565,0.70228946,0.4983121,-0.43844032,1.220663,-0.5648624,-0.7257827702504265,-0.08536911473676088,0.13981249868499557,-9.486146,5.92697,-3.101395,671739.0,3.9,Michael Harris II,Michael Harris II
683002,0.50315547,-1.0117347,-0.5343666,0.03369628,-0.56865734,-0.7698945,0.4587487,-0.072657004,-0.5221332,-0.7385953586987848,-0.25343733125207235,-0.15393101069957635,-10.761985,-14.268701,-8.423458,683002.0,4.6,Gunnar Henderson,Gunnar Henderson
668939,1.8566074,-0.25101453,-1.310376,0.059279427,-1.1941009,0.40538776,0.06790008,-0.8681866,0.22721893,-0.8790973987467753,-1.3523140783268164,0.6003863381428624,-20.136532,-9.753527,17.5639,668939.0,5.1,Adley Rutschman,Adley Rutschman
608841,-1.4372567,-0.33515957,0.4916344,0.8468918,1.6307381,-0.8907363,-0.27888003,-0.33218357,-0.091352455,1.3779742208013275,0.2748244644259904,-0.6882585089974654,24.179703,3.430089,-9.599554,608841.0,-0.2,Joey Meneses,Joey Meneses
682928,0.4524523,0.07303861,1.8051507,-1.2098163,-0.100298695,-0.9282849,0.19909994,-1.6479056,0.05338206,-0.22533371768362273,-0.38960283384260946,0.4901190165102298,-10.500312,-10.605139,11.164072,682928.0,2.1,CJ Abrams,CJ Abrams
681082,-0.13808319,-0.28674445,0.051117938,0.07034762,0.050180152,0.5839501,1.1320809,0.29503304,-0.63332313,-0.6872481337592855,0.9167597961194619,-0.73556710097531,-17.499876,10.142488,-3.7039773,681082.0,3.9,Bryson Stott,Bryson Stott
668715,-0.87555677,0.32533413,-0.17510954,0.55954885,-1.2819711,-0.19581623,0.10510357,0.16614568,1.8727624,1.27882161216418,0.8395990816512482,1.7598194254824884,17.813557,4.884966,20.387646,668715.0,2.1,Spencer Steer,Spencer Steer
677594,-0.04722615,-0.5893915,-1.7239151,0.3727327,-0.09667343,-0.87727934,-1.1857038,1.7297777,0.72432035,0.46929857300005934,-0.5828967683807564,0.5553337112463749,10.739138,-21.293911,9.66289,677594.0,11.3,Julio RodriguezJulio Rodriguez,Julio Rodriguez
672580,-0.32826248,0.45054168,0.264401,0.9139212,0.10079739,0.18243569,-0.16734883,-1.2270939,0.26712516,1.0954318593993244,-0.2490213450574347,0.13465589722178098,17.40531,-4.6267076,0.8465658,672580.0,1.9,Maikel Garcia,Maikel Garcia
681546,-1.5564063,-0.022015298,-0.34396392,0.8048957,1.1712838,0.12610689,-1.5356728,-1.2000233,-0.6436363,2.013724683870685,-0.3648453292662463,-0.9965050416583425,27.392826,-2.8200676,-11.938008,681546.0,4.4,James Outman,James Outman
683011,-0.99463874,1.3580726,0.23011802,-0.5311891,-1.3930519,1.4001184,-0.113783166,-1.1821699,-0.06344188,0.7228589373742148,0.9621632344919875,0.6717493599563744,10.042452,16.820791,4.3106728,683011.0,1.9,Anthony Volpe,Anthony Volpe
807799,1.29027,-0.032145876,0.48980263,0.89610046,-0.25411084,2.9387078,-0.68928915,-0.3277942,-0.9277328,0.2858916021181569,-0.7633769491222121,-2.021109030405143,18.596054,-9.716253,-22.69525,807799.0,0.6,Masataka Yoshida,Masataka Yoshida
